comp,y
Sr8Nb1Fe7O24,0
Sr8Sc2Co6O24,0
Pr1Ba1Ba1Pr1Ba1Pr1Pr1Ba1Hf6Fe2O24,168.3371764
Pr1Ba1Ba1Pr1Ba1Pr1Pr1Ba1Hf7Fe1O24,290.6853211
Pr1Ba1Ba1Pr1Ba1Pr1Pr1Ba1Ta7Co1O24,684.0562193
Pr1Ba1Ba1Pr1Ba1Pr1Pr1Ba1Zr6Fe2O24,167.1880457
Pr1Ba1Ba1Pr1Ba1Pr1Pr1Ba1Zr7Fe1O24,270.8959655
Pr1Ba1Ba1Pr1Ba1Pr1Pr1Ba1Hf4Fe4O24,0
Pr1Ba1Ba1Pr1Ba1Pr1Pr1Ba1Zr4Fe4O24,0
Pr1Ba1Ba1Pr1Ba1Pr1Pr1Ba1Ta7Fe1O24,730.5422906
Pr1Ba1Ba1Pr1Ba1Pr1Pr1Ba1Ta7Ni1O24,683.5434665
Ba2Pr6Co8O24,61.31939275
Ba4Pr4Co8O24,123.5868275
Ca2Pr6Co8O24,36.72115255
Ca4Pr4Co8O24,59.2275971
Pr6Dy2Co8O24,35.23156998
Pr4Dy4Co8O24,37.25468197
Pr6Gd2Co8O24,0
Pr4Gd4Co8O24,0
Pr6Ho2Co8O24,34.64047495
Pr4Ho4Co8O24,43.78049191
Pr6Nd2Co8O24,12.3373575
Pr4Nd4Co8O24,11.963507
Pr6Sm2Co8O24,36.69456325
Pr4Sm4Co8O24,24.8979185
Sr4Sm4Co8O24,82.78061369
Sr2Pr6Co8O24,34.16861509
Sr4Pr4Co8O24,60.96212157
Pr8Cr1Co7O24,20.36775819
Pr8Cr2Co6O24,37.20230838
Pr8Cr4Co4O24,41.25965875
Pr8Fe1Co7O24,31.80277275
Pr8Fe2Co6O24,27.3385875
Pr8Fe4Co4O24,35.179717
Pr8Mg1Co7O24,0
Pr8Mg2Co6O24,0
Pr8Mg4Co4O24,0
Pr8Mn1Co7O24,19.34051978
Pr8Mn2Co6O24,27.55583157
Pr8Co7Ni1O24,22.27170221
Pr8Co6Ni2O24,18.68369642
Pr8Co4Ni4O24,88.61943485
Pr8Co8O24,10.384958
Ba2Pr6Cr8O24,149.8994365
Ba4Pr4Cr8O24,236.2222634
Ca2Pr6Cr8O24,98.84410472
Ca4Pr4Cr8O24,124.6195999
Pr6Dy2Cr8O24,66.74260413
Pr4Dy4Cr8O24,67.45459875
Pr6Gd2Cr8O24,0
Pr4Gd4Cr8O24,0
Pr6Ho2Cr8O24,68.1262855
Pr4Ho4Cr8O24,68.8869615
Pr6Nd2Cr8O24,59.78279
Pr4Nd4Cr8O24,59.8217205
Pr6Sm2Cr8O24,62.151778
Pr4Sm4Cr8O24,63.2929465
Sr2Pr6Cr8O24,111.1566203
Sr4Pr4Cr8O24,155.7428812
Pr8Cr7Co1O24,55.86005931
Pr8Cr6Co2O24,51.69325913
Pr8Cr7Fe1O24,53.97262406
Pr8Cr6Fe2O24,48.79138862
Pr8Mg1Cr7O24,0
Pr8Mg2Cr6O24,0
Pr8Mg4Cr4O24,0
Pr8Mn1Cr7O24,67.5558711
Pr8Mn2Cr6O24,74.00938269
Pr8Mn4Cr4O24,84.43290589
Pr8Cr7Ni1O24,62.43305352
Pr8Cr6Ni2O24,61.43399755
Pr8Cr4Ni4O24,66.0978856
Pr8Cr8O24,59.5388595
Ba2Pr6Fe8O24,54.23274148
Ba4Pr4Fe8O24,68.09650695
Ca2Pr6Fe8O24,52.02246214
Ca4Pr4Fe8O24,64.32994828
Pr6Dy2Fe8O24,53.58942375
Pr4Dy4Fe8O24,55.2408715
Pr6Gd2Fe8O24,0
Pr4Gd4Fe8O24,0
Pr6Ho2Fe8O24,56.40107872
Pr4Ho4Fe8O24,59.41843144
Pr6Nd2Fe8O24,45.62312
Pr4Nd4Fe8O24,45.692014
Pr6Sm2Fe8O24,47.90371988
Pr4Sm4Fe8O24,48.92721375
Sr2Pr6Fe8O24,44.722184
Sr4Pr4Fe8O24,46.67058511
Pr8Fe7Co1O24,44.70441125
Pr8Fe6Co2O24,45.4968465
Pr8Cr1Fe7O24,43.57871144
Pr8Cr2Fe6O24,41.83369688
Pr8Cr4Fe4O24,38.26891775
Pr8Mg1Fe7O24,0
Pr8Mg2Fe6O24,0
Pr8Mg4Fe4O24,0
Pr8Mn1Fe7O24,52.42322303
Pr8Mn2Fe6O24,58.81472007
Pr8Fe7Ni1O24,48.05415546
Pr8Fe6Ni2O24,54.31058492
Pr8Fe4Ni4O24,69.50569385
Pr8Fe8O24,45.329476
Ba2Pr6Ga8O24,147.6115468
Ba4Pr4Ga8O24,212.9648744
Ca2Pr6Ga8O24,126.7511326
Ca4Pr4Ga8O24,183.5228554
Pr6Dy2Ga8O24,84.68307148
Pr4Dy4Ga8O24,90.78907595
Pr6Gd2Ga8O24,76.76532486
Pr4Gd4Ga8O24,78.80926525
Pr6Ho2Ga8O24,86.54294067
Pr4Ho4Ga8O24,92.95421977
Pr6Nd2Ga8O24,73.79794836
Pr4Nd4Ga8O24,75.46656223
Pr6Sm2Ga8O24,78.41736873
Pr4Sm4Ga8O24,83.23644732
Sr2Pr6Ga8O24,134.9986853
Sr4Pr4Ga8O24,182.8176074
Pr8Ga7Co1O24,68.8497527
Pr8Ga6Co2O24,65.93234554
Pr8Ga4Co4O24,59.61653122
Pr8Cr1Ga7O24,69.19918481
Pr8Cr2Ga6O24,67.11145977
Pr8Cr4Ga4O24,63.24875968
Pr8Ga7Fe1O24,64.80594938
Pr8Ga6Fe2O24,59.10173889
Pr8Ga4Fe4O24,48.36556793
Pr8Mg1Ga7O24,84.85803268
Pr8Mg2Ga6O24,101.4169055
Pr8Mg4Ga4O24,134.8479012
Pr8Mn1Ga7O24,78.1730099
Pr8Mn2Ga6O24,84.74710993
Pr8Mn4Ga4O24,89.34931001
Pr8Ga7Ni1O24,85.35100581
Pr8Ga6Ni2O24,100.3146018
Pr8Ga4Ni4O24,129.8075437
Pr8Ga8O24,71.30190986
Ba2Pr6Mn8O24,78.13456396
Ca2Pr6Mn8O24,60.54207056
Ca4Pr4Mn8O24,62.44643883
Pr6Dy2Mn8O24,85.83708206
Pr4Dy4Mn8O24,97.86696184
Pr6Gd2Mn8O24,0
Pr4Gd4Mn8O24,0
Pr6Ho2Mn8O24,88.71573703
Pr4Ho4Mn8O24,102.3897718
Pr6Nd2Mn8O24,70.2133725
Pr4Nd4Mn8O24,71.91004272
Pr6Sm2Mn8O24,75.44869834
Pr4Sm4Mn8O24,81.2601944
Sr2Pr6Mn8O24,51.87594083
Sr4Pr4Mn8O24,52.13967939
Pr8Mn7Co1O24,65.27489049
Pr8Mn6Co2O24,64.12232871
Pr8Mn4Co4O24,3.960205139
Pr8Mn7Cr1O24,71.82294068
Pr8Mn6Cr2O24,77.37117908
Pr8Mn7Fe1O24,66.34145524
Pr8Mn6Fe2O24,66.36245821
Pr8Mn4Fe4O24,67.00696414
Pr8Mg1Mn7O24,0
Pr8Mg2Mn6O24,0
Pr8Mg4Mn4O24,0
Pr8Mn7Ni1O24,105.3078713
Pr8Mn6Ni2O24,70.38454039
Pr8Mn4Ni4O24,71.8621285
Pr8Mn8O24,68.33195228
Ba2Pr6Ni8O24,156.010747
Ba4Pr4Ni8O24,205.5255823
Ca2Pr6Ni8O24,156.8808824
Ca4Pr4Ni8O24,200.1158532
Pr6Dy2Ni8O24,137.3612915
Pr4Dy4Ni8O24,149.1606713
Pr6Gd2Ni8O24,0
Pr4Gd4Ni8O24,0
Pr6Ho2Ni8O24,140.0656964
Pr4Ho4Ni8O24,153.2779812
Pr6Nd2Ni8O24,121.5830819
Pr4Nd4Ni8O24,123.3270021
Pr6Sm2Ni8O24,126.9881578
Pr4Sm4Ni8O24,133.2671538
Sr2Pr6Ni8O24,139.5862064
Sr4Pr4Ni8O24,171.1480012
Pr8Co1Ni7O24,99.42941748
Pr8Co2Ni6O24,77.53867327
Pr8Cr1Ni7O24,105.5247177
Pr8Cr2Ni6O24,106.1600236
Pr8Fe1Ni7O24,105.5812322
Pr8Fe2Ni6O24,93.02255277
Pr8Mg1Ni7O24,0
Pr8Mg2Ni6O24,0
Pr8Mg4Ni4O24,0
Pr8Mn1Ni7O24,108.7347159
Pr8Mn2Ni6O24,96.8960201
Pr8Ni8O24,119.2051617
Ba2Pr6Sc8O24,66.20561205
Ba4Pr4Sc8O24,89.19641549
Ca2Pr6Sc8O24,69.8494962
Ca4Pr4Sc8O24,118.7273839
Pr6Dy2Sc8O24,36.42026634
Pr4Dy4Sc8O24,43.33967419
Pr6Gd2Sc8O24,26.30185347
Pr4Gd4Sc8O24,25.86409844
Pr6Ho2Sc8O24,40.30122944
Pr4Ho4Sc8O24,49.78285037
Pr6Nd2Sc8O24,24.2323035
Pr4Nd4Sc8O24,24.4562485
Pr6Sm2Sc8O24,26.520609
Pr4Sm4Sc8O24,27.8591095
Sr2Pr6Sc8O24,52.11524964
Sr4Pr4Sc8O24,79.72539078
Pr8Sc7Co1O24,29.89324594
Pr8Sc6Co2O24,33.54788337
Pr8Sc4Co4O24,37.01990825
Pr8Sc7Cr1O24,29.99479612
Pr8Sc6Cr2O24,34.72923375
Pr8Sc4Cr4O24,39.860359
Pr8Sc7Fe1O24,26.85678464
Pr8Sc6Fe2O24,29.61721077
Pr8Sc4Fe4O24,32.50031304
Pr8Mg1Sc7O24,46.27976702
Pr8Mg2Sc6O24,71.07667555
Pr8Mg4Sc4O24,117.8112426
Pr8Sc7Mn1O24,37.54730772
Pr8Sc6Mn2O24,50.23000694
Pr8Sc4Mn4O24,66.64590539
Pr8Sc7Ni1O24,47.30249015
Pr8Sc6Ni2O24,71.5296218
Pr8Sc4Ni4O24,110.1543851
Pr8Sc8O24,23.9073585
Ba2Pr6Ti8O24,351.3135831
Ba4Pr4Ti8O24,239.2201327
Ca2Pr6Ti8O24,344.6758724
Ca4Pr4Ti8O24,217.9239615
Pr6Dy2Ti8O24,507.3398473
Pr4Dy4Ti8O24,522.4894112
Pr6Gd2Ti8O24,482.1694217
Pr4Gd4Ti8O24,480.0123101
Pr6Ho2Ti8O24,509.6149774
Pr4Ho4Ti8O24,526.2321714
Pr6Nd2Ti8O24,490.2050427
Pr4Nd4Ti8O24,492.5685521
Pr6Sm2Ti8O24,492.5488149
Pr4Sm4Ti8O24,494.7683464
Sr2Pr6Ti8O24,340.4388166
Sr4Pr4Ti8O24,212.6615997
Pr8Ti7Co1O24,372.7902771
Pr8Ti6Co2O24,261.3805207
Pr8Ti4Co4O24,79.86000806
Pr8Ti7Cr1O24,411.9958867
Pr8Ti6Cr2O24,349.6222399
Pr8Ti4Cr4O24,251.0779465
Pr8Ti7Fe1O24,396.8750097
Pr8Ti6Fe2O24,296.233486
Pr8Ti4Fe4O24,152.5031886
Pr8Mg1Ti7O24,366.1120571
Pr8Mg2Ti6O24,235.7858307
Pr8Mg4Ti4O24,35.063128
Pr8Ti7Mn1O24,401.795748
Pr8Ti6Mn2O24,302.9949626
Pr8Ti4Mn4O24,165.1278918
Pr8Ti7Ni1O24,377.8882802
Pr8Ti6Ni2O24,255.011527
Pr8Ti4Ni4O24,74.9970205
Ba4Pr4V8O24,420.6478171
Pr6Dy2V8O24,465.1690914
Pr4Dy4V8O24,457.1942644
Pr6Gd2V8O24,71.40229261
Pr4Gd4V8O24,63.10266686
Pr6Ho2V8O24,465.0205136
Pr4Ho4V8O24,454.8856089
Pr6Nd2V8O24,490.6477859
Pr4Nd4V8O24,491.7204034
Pr6Sm2V8O24,495.2447249
Pr4Sm4V8O24,497.1235314
Sr2Pr6V8O24,423.2128825
Pr8V7Co1O24,413.5580796
Pr8V6Co2O24,353.2302408
Pr8V4Co4O24,197.7080632
Pr8V7Cr1O24,436.7848798
Pr8V6Cr2O24,385.4348411
Pr8V4Cr4O24,281.5157639
Pr8V7Fe1O24,436.4158943
Pr8V6Fe2O24,380.6243703
Pr8V4Fe4O24,273.5198222
Pr8Mg1V7O24,21.93010065
Pr8Mg2V6O24,0
Pr8Mg4V4O24,0
Pr8Mn1V7O24,439.2168914
Pr8Mn2V6O24,393.6048643
Pr8Mn4V4O24,275.6315603
Pr8V7Ni1O24,423.1295738
Pr8V6Ni2O24,325.5287292
Pr8V4Ni4O24,177.23579
Ba8Fe1Co7O24,153.7544271
Ba8Fe2Co6O24,130.4566572
Ba8Mn1Co7O24,159.2719723
Ba8Mn2Co6O24,170.2694975
Ba8Co7Ni1O24,176.8865481
Ba8Co6Ni2O24,195.2453992
Ba8Co4Ni4O24,221.2076013
Ba8Mn7Co1O24,188.3798738
Ba8Mn6Co2O24,200.4088485
Ba8Mn4Co4O24,180.128798
Ba8Mn7Fe1O24,166.6166039
Ba8Mn6Fe2O24,136.1420587
Ba8Mn7Ni1O24,188.3636721
Ba8Mn6Ni2O24,182.8213119
Ba8Ni7Co1O24,232.9922151
Ba8Ni6Co2O24,234.0716772
Ba8Fe1Ni7O24,205.0567392
Ba8Fe2Ni6O24,187.0977254
Ba8Mn1Ni7O24,257.1910962
Ba8Mn2Ni6O24,202.0809393
Ba8Mn4Ni4O24,210.9471256
Ca8Fe1Co7O24,156.9186111
Ca8Fe2Co6O24,163.3453696
Ca8Mn1Co7O24,102.2571144
Ca8Mn2Co6O24,155.2259403
Ca8Co7Ni1O24,169.8059143
Ca8Co6Ni2O24,195.2642901
Ca8Co4Ni4O24,244.0352916
Ca8Mn7Co1O24,190.3335695
Ca8Mn6Co2O24,165.4364936
Ca8Mn4Co4O24,156.812342
Ca8Mn7Fe1O24,167.0601485
Ca8Mn6Fe2O24,163.5211516
Ca8Mn7Ni1O24,191.6076952
Ca8Mn6Ni2O24,211.0379952
Ca8Mn4Ni4O24,258.411345
Ca8Ni7Co1O24,332.5696689
Ca8Ni6Co2O24,316.9935431
Ca8Fe1Ni7O24,322.5687479
Ca8Fe2Ni6O24,300.0819511
Ca8Mn1Ni7O24,326.8059947
Ca8Mn2Ni6O24,304.0116948
Sr8Fe1Co7O24,83.33765194
Sr8Mn1Co7O24,86.38198103
Sr8Mn2Co6O24,100.2933275
Sr8Mn4Co4O24,91.32102052
Sr8Co7Ni1O24,112.9449224
Sr8Co6Ni2O24,127.6911062
Sr8Co4Ni4O24,159.8733696
Sr8Mn7Co1O24,119.65031
Sr8Mn6Co2O24,99.69096351
Sr8Mn7Fe1O24,124.7501519
Sr8Mn6Fe2O24,85.40914725
Sr8Mn7Ni1O24,122.1369224
Sr8Mn6Ni2O24,141.7099382
Sr8Mn4Ni4O24,170.3962896
Sr8Ni7Co1O24,212.6016604
Sr8Ni6Co2O24,208.5324801
Sr8Fe1Ni7O24,202.6018066
Sr8Fe2Ni6O24,190.1682725
Sr8Mn1Ni7O24,209.9559529
Sr8Mn2Ni6O24,197.7793151
La4Ba4Fe1Co7O24,140.474047
Pr4Ba4Fe1Co7O24,143.0486423
Y4Ba4Fe1Co7O24,164.970417
Ca4Ba4Fe2Co6O24,189.0775418
La4Ba4Fe2Co6O24,141.8856175
Pr4Ba4Fe2Co6O24,143.236207
Sr4Ba4Fe2Co6O24,126.7314143
Y4Ba4Fe2Co6O24,151.4183997
La4Ba4Mn1Co7O24,232.4891509
Pr4Ba4Mn1Co7O24,136.8963893
Y4Ba4Mn1Co7O24,254.6702308
Ca4Ba4Mn2Co6O24,194.2063945
La4Ba4Mn2Co6O24,330.8813253
Pr4Ba4Mn2Co6O24,137.9242011
Sr4Ba4Mn2Co6O24,141.9128588
Y4Ba4Mn2Co6O24,162.6677771
La4Ba4Mn4Co4O24,316.6701257
Pr4Ba4Mn4Co4O24,122.0278246
La4Ba4Co7Ni1O24,151.4703698
Pr4Ba4Co7Ni1O24,150.0293217
Y4Ba4Co7Ni1O24,269.9244375
Ca4Ba4Co6Ni2O24,230.1162443
La4Ba4Co6Ni2O24,180.230763
Pr4Ba4Co6Ni2O24,176.1453159
Sr4Ba4Co6Ni2O24,169.0440333
Y4Ba4Co6Ni2O24,297.0979406
Ca4Ba4Co4Ni4O24,284.5027458
Pr4Ba4Co4Ni4O24,184.6320543
Sr4Ba4Co4Ni4O24,201.1631438
Y4Ba4Co4Ni4O24,233.6264468
Ca4Ba4Mn7Co1O24,211.8081219
La4Ba4Mn7Co1O24,271.5990269
Pr4Ba4Mn7Co1O24,124.7151504
Sr4Ba4Mn7Co1O24,159.0843775
Y4Ba4Mn7Co1O24,183.2394456
Ca4Ba4Mn6Co2O24,206.3238467
La4Ba4Mn6Co2O24,333.8921763
Sr4Ba4Mn6Co2O24,152.9271022
Y4Ba4Mn6Co2O24,170.7246703
Ca4Ba4Mn4Co4O24,201.8397962
Sr4Ba4Mn4Co4O24,148.1295518
Y4Ba4Mn4Co4O24,158.7236198
Ca4Ba4Mn7Fe1O24,202.7819003
La4Ba4Mn7Fe1O24,204.9905825
Pr4Ba4Mn7Fe1O24,127.2044286
Sr4Ba4Mn7Fe1O24,141.2248981
Y4Ba4Mn7Fe1O24,243.1942929
Ca4Ba4Mn6Fe2O24,187.6886535
La4Ba4Mn6Fe2O24,182.6080373
Sr4Ba4Mn6Fe2O24,128.3736178
Y4Ba4Mn6Fe2O24,231.676115
Ca4Ba4Mn7Ni1O24,219.1624471
La4Ba4Mn7Ni1O24,223.8615841
Pr4Ba4Mn7Ni1O24,157.1083447
Sr4Ba4Mn7Ni1O24,165.8081686
Y4Ba4Mn7Ni1O24,260.9163082
Ca4Ba4Mn6Ni2O24,232.470747
La4Ba4Mn6Ni2O24,216.2459909
Sr4Ba4Mn6Ni2O24,177.2025794
Y4Ba4Mn6Ni2O24,274.8651455
La4Ba4Mn4Ni4O24,207.0190546
Pr4Ba4Mn4Ni4O24,182.952416
Y4Ba4Mn4Ni4O24,301.9822978
Ca4Ba4Ni7Co1O24,320.1367359
La4Ba4Ni7Co1O24,224.7507908
Pr4Ba4Ni7Co1O24,238.2605444
Sr4Ba4Ni7Co1O24,235.6511339
Y4Ba4Ni7Co1O24,353.6489369
Ca4Ba4Ni6Co2O24,321.984448
La4Ba4Ni6Co2O24,224.8292529
Pr4Ba4Ni6Co2O24,250.6302565
Sr4Ba4Ni6Co2O24,238.443596
Y4Ba4Ni6Co2O24,350.371899
La4Ba4Ni4Co4O24,192.3860507
Ca4Ba4Fe1Ni7O24,292.64601
La4Ba4Fe1Ni7O24,195.2810649
Pr4Ba4Fe1Ni7O24,209.2413186
Sr4Ba4Fe1Ni7O24,211.9656377
Y4Ba4Fe1Ni7O24,330.2511669
Ca4Ba4Fe2Ni6O24,275.7039962
La4Ba4Fe2Ni6O24,178.4235511
Pr4Ba4Fe2Ni6O24,192.7888048
Sr4Ba4Fe2Ni6O24,199.9718537
Y4Ba4Fe2Ni6O24,315.398859
Ca4Ba4Mn1Ni7O24,315.3427676
La4Ba4Mn1Ni7O24,215.5844477
Pr4Ba4Mn1Ni7O24,220.1806755
Y4Ba4Mn1Ni7O24,340.539818
Ca4Ba4Mn2Ni6O24,296.4107614
La4Ba4Mn2Ni6O24,214.5548167
Pr4Ba4Mn2Ni6O24,227.3200186
Sr4Ba4Mn2Ni6O24,207.8821081
Y4Ba4Mn2Ni6O24,331.0831611
Ca4Ba4Mn4Ni4O24,261.1310968
Sr4Ba4Mn4Ni4O24,181.6445635
Ba4Ca4Fe1Co7O24,188.6550333
La4Ca4Fe1Co7O24,93.85084278
Pr4Ca4Fe1Co7O24,45.08622408
Y4Ca4Fe1Co7O24,63.18520674
La4Ca4Fe2Co6O24,104.3014133
Pr4Ca4Fe2Co6O24,113.6958511
Y4Ca4Fe2Co6O24,64.08642388
Ba4Ca4Mn1Co7O24,181.5028186
La4Ca4Mn1Co7O24,156.9031967
Pr4Ca4Mn1Co7O24,61.83051481
Sr4Ca4Mn1Co7O24,111.9396455
Y4Ca4Mn1Co7O24,73.76910633
La4Ca4Mn2Co6O24,292.488871
Pr4Ca4Mn2Co6O24,92.91493253
Sr4Ca4Mn2Co6O24,131.7734713
Y4Ca4Mn2Co6O24,206.7429731
La4Ca4Mn4Co4O24,285.9377727
Ba4Ca4Co7Ni1O24,208.7611185
La4Ca4Co7Ni1O24,76.60241553
Pr4Ca4Co7Ni1O24,119.9607229
Sr4Ca4Co7Ni1O24,145.5509454
Y4Ca4Co7Ni1O24,73.59961536
La4Ca4Co6Ni2O24,146.8110588
Pr4Ca4Co6Ni2O24,144.7918486
Sr4Ca4Co6Ni2O24,186.6998212
Y4Ca4Co6Ni2O24,235.8367411
La4Ca4Co4Ni4O24,170.1778103
Pr4Ca4Co4Ni4O24,165.4201001
La4Ca4Mn7Co1O24,264.8132751
Pr4Ca4Mn7Co1O24,123.9545211
Y4Ca4Mn7Co1O24,223.1219863
La4Ca4Mn6Co2O24,307.1436744
Pr4Ca4Mn6Co2O24,113.9778534
Y4Ca4Mn6Co2O24,215.74644
Pr4Ca4Mn4Co4O24,94.23076797
Y4Ca4Mn4Co4O24,194.8852065
La4Ca4Mn7Fe1O24,210.5116289
Pr4Ca4Mn7Fe1O24,123.2249418
Y4Ca4Mn7Fe1O24,222.3616048
La4Ca4Mn6Fe2O24,198.2471321
Pr4Ca4Mn6Fe2O24,114.9639448
Y4Ca4Mn6Fe2O24,209.9674052
La4Ca4Mn7Ni1O24,218.6109257
Pr4Ca4Mn7Ni1O24,145.1696079
Y4Ca4Mn7Ni1O24,231.16587
La4Ca4Mn6Ni2O24,224.6109756
Pr4Ca4Mn6Ni2O24,162.3320119
Y4Ca4Mn6Ni2O24,237.2496962
La4Ca4Mn4Ni4O24,249.9315754
Pr4Ca4Mn4Ni4O24,187.2963617
Y4Ca4Mn4Ni4O24,264.913296
La4Ca4Ni7Co1O24,236.0257057
Pr4Ca4Ni7Co1O24,236.2277274
Y4Ca4Ni7Co1O24,330.5376199
La4Ca4Ni6Co2O24,228.7873118
Pr4Ca4Ni6Co2O24,223.7976016
Y4Ca4Ni6Co2O24,317.4409941
Y4Ca4Ni4Co4O24,125.9694926
La4Ca4Fe1Ni7O24,231.4884015
Pr4Ca4Fe1Ni7O24,234.6251737
Y4Ca4Fe1Ni7O24,328.5546989
La4Ca4Fe2Ni6O24,214.1457034
Pr4Ca4Fe2Ni6O24,215.2447442
Y4Ca4Fe2Ni6O24,309.6554021
La4Ca4Mn1Ni7O24,253.0902185
Pr4Ca4Mn1Ni7O24,246.9284074
Sr4Ca4Mn1Ni7O24,283.8740549
Y4Ca4Mn1Ni7O24,330.2766958
La4Ca4Mn2Ni6O24,253.6225875
Pr4Ca4Mn2Ni6O24,236.2279616
Sr4Ca4Mn2Ni6O24,273.0841671
Y4Ca4Mn2Ni6O24,309.2933958
Ba4Sr4Fe1Co7O24,132.4860424
Ca4Sr4Fe1Co7O24,124.5743965
La4Sr4Fe1Co7O24,79.36726577
Pr4Sr4Fe1Co7O24,82.07122999
Y4Sr4Fe1Co7O24,84.83503148
Ca4Sr4Fe2Co6O24,127.458905
La4Sr4Fe2Co6O24,88.54083627
Pr4Sr4Fe2Co6O24,82.10283842
Y4Sr4Fe2Co6O24,98.80979889
Ba4Sr4Mn1Co7O24,137.4345123
La4Sr4Mn1Co7O24,171.2256196
Pr4Sr4Mn1Co7O24,74.90371806
Y4Sr4Mn1Co7O24,83.69161056
La4Sr4Mn2Co6O24,254.589044
Pr4Sr4Mn2Co6O24,59.49256456
Y4Sr4Mn2Co6O24,164.0312071
Ca4Sr4Mn4Co4O24,131.520123
Ba4Sr4Co7Ni1O24,158.8835266
La4Sr4Co7Ni1O24,88.73708852
Pr4Sr4Co7Ni1O24,85.85340945
Y4Sr4Co7Ni1O24,105.864052
La4Sr4Co6Ni2O24,109.1864818
Pr4Sr4Co6Ni2O24,114.9391973
Y4Sr4Co6Ni2O24,119.8373398
Ca4Sr4Co4Ni4O24,220.2460727
Pr4Sr4Co4Ni4O24,137.1910231
Y4Sr4Co4Ni4O24,144.9651656
Ca4Sr4Mn7Co1O24,159.8099418
La4Sr4Mn7Co1O24,223.3867807
Pr4Sr4Mn7Co1O24,77.45870042
Y4Sr4Mn7Co1O24,82.36872423
Ca4Sr4Mn6Co2O24,142.4959697
La4Sr4Mn6Co2O24,266.30193
Pr4Sr4Mn6Co2O24,73.45622146
Y4Sr4Mn6Co2O24,178.1352239
La4Sr4Mn4Co4O24,251.138737
Pr4Sr4Mn4Co4O24,54.79126353
Y4Sr4Mn4Co4O24,83.61697314
Ca4Sr4Mn7Fe1O24,140.946478
La4Sr4Mn7Fe1O24,165.6851267
Pr4Sr4Mn7Fe1O24,76.16193235
Y4Sr4Mn7Fe1O24,180.2892967
Ca4Sr4Mn6Fe2O24,133.1711232
La4Sr4Mn6Fe2O24,150.9225964
Pr4Sr4Mn6Fe2O24,67.89518532
Y4Sr4Mn6Fe2O24,168.6981188
Ca4Sr4Mn7Ni1O24,163.4879639
La4Sr4Mn7Ni1O24,181.5781472
Pr4Sr4Mn7Ni1O24,101.6060984
Y4Sr4Mn7Ni1O24,193.4865619
Ca4Sr4Mn6Ni2O24,181.9212638
La4Sr4Mn6Ni2O24,185.5624479
Pr4Sr4Mn6Ni2O24,126.3032675
Y4Sr4Mn6Ni2O24,207.1718993
Ca4Sr4Mn4Ni4O24,221.1573636
La4Sr4Mn4Ni4O24,182.4872234
Pr4Sr4Mn4Ni4O24,150.4547435
Y4Sr4Mn4Ni4O24,238.4384125
Ca4Sr4Ni7Co1O24,284.7882624
La4Sr4Ni7Co1O24,176.2888173
Pr4Sr4Ni7Co1O24,185.2635709
Y4Sr4Ni7Co1O24,193.2447134
Ca4Sr4Ni6Co2O24,278.9918321
La4Sr4Ni6Co2O24,168.323887
Pr4Sr4Ni6Co2O24,174.1918906
Y4Sr4Ni6Co2O24,289.0605331
La4Sr4Ni4Co4O24,134.5596155
Ca4Sr4Fe1Ni7O24,273.1096586
La4Sr4Fe1Ni7O24,173.5144635
Pr4Sr4Fe1Ni7O24,182.8374671
Y4Sr4Fe1Ni7O24,287.1051096
Ca4Sr4Fe2Ni6O24,261.1361245
La4Sr4Fe2Ni6O24,162.2284294
Pr4Sr4Fe2Ni6O24,172.021933
Y4Sr4Fe2Ni6O24,276.3813255
Ba4Sr4Mn1Ni7O24,224.634765
La4Sr4Mn1Ni7O24,197.6341165
Pr4Sr4Mn1Ni7O24,187.6768634
Y4Sr4Mn1Ni7O24,302.0970059
Ca4Ba4Mn2Fe6O24,942.5890695
La4Ba4Mn2Fe6O24,874.070063
Pr4Ba4Mn2Fe6O24,852.7888472
Y4Ba4Mn2Fe6O24,953.6191981
Ba8Al1Co7O24,171.0259241
Ba8Al2Co6O24,169.9739013
Ba8Al4Co4O24,194.5926055
Ba8Ga1Co7O24,163.3556219
Ba8Ga2Co6O24,139.1127969
Ba8Ga4Co4O24,170.5618968
Ba8In1Co7O24,128.3293431
Ba8In2Co6O24,124.4667392
Ba8In4Co4O24,112.6380314
Ba8Sc1Co7O24,123.8973055
Ba8Sc2Co6O24,88.73291392
Ba8Sc4Co4O24,76.44863085
Ba8Y1Co7O24,119.8880705
Ba8Y2Co6O24,100.3816939
Ba8Y4Co4O24,85.45594085
Sr8Al1Co7O24,61.55872966
Sr8Al2Co6O24,73.88607479
Sr8Al4Co4O24,103.4831237
Sr8Ga1Co7O24,73.4009826
Sr8Ga2Co6O24,81.58083066
Sr8Ga4Co4O24,119.5281883
Sr8In1Co7O24,72.61371744
Sr8In2Co6O24,88.73247915
Sr8In4Co4O24,121.533632
Sr8Sc1Co7O24,54.3504298
Sr8Sc4Co4O24,27.31670936
Sr8Y1Co7O24,74.0891948
Sr8Y2Co6O24,78.11690094
Sr8Y4Co4O24,86.5574591
Sr2Ba6Al1Co7O24,127.4582412
Sr2Ba6Al2Co6O24,153.0554206
Sr2Ba6Al4Co4O24,177.460437
Sr2Ba6Ga1Co7O24,128.2966948
Sr2Ba6Ga2Co6O24,141.8140746
